index,SuhuMin,SuhuMax,Hujan,Penguapan,SinarMatahari,KecepatanAnginTerkencang,KecepatanAngin9am,KecepatanAngin3pm,Kelembaban9am,Kelembaban3pm,Tekanan9am,Tekanan3pm,Awan9am,Awan3pm,Suhu9am,Suhu3pm,BersaljuHariIni,BersaljuBesok,PrediksiBersaljuBesok
241,0.4868804664723031,28.9,Tidak,0.12374581939799331,0.2689655172413793,0.3557692307692308,0.3076923076923077,0.3076923076923077,0.3775510204081632,0.7040816326530611,0.5241502683363173,0.5235294117647058,0.5,0.875,0.5902964959568733,0.33898305084745756,Tidak,Ya,Ya
244,0.27405247813411077,20.7,Tidak,0.043478260869565216,0.7517241379310345,0.125,0.13846153846153847,0.2,0.8061224489795917,0.4897959183673469,0.8855098389982139,0.856862745098038,Tidak,Tidak,0.2911051212938005,0.3753026634382566,Tidak,Tidak,Tidak
245,0.6151603498542273,27.8,Tidak,0.16053511705685616,0.8896551724137931,0.14423076923076922,0.06153846153846154,0.23076923076923078,0.4897959183673469,0.4693877551020408,0.5885509838998217,0.5313725490196077,0.375,0.625,0.6630727762803235,0.5254237288135593,Tidak,Tidak,Tidak
247,0.4839650145772594,23.8,Tidak,0.09364548494983277,0.7379310344827585,0.125,0.13846153846153847,0.1076923076923077,0.5510204081632653,0.39795918367346933,0.5527728085867629,0.503921568627451,0.125,0.125,0.4716981132075472,0.4285714285714285,Tidak,Tidak,Tidak
254,0.39067055393586003,13.8,8.8,0.030100334448160536,0.6482758620689655,0.375,0.2923076923076923,0.3076923076923077,0.7040816326530611,0.4591836734693877,0.8228980322003601,0.919607843137257,Ya,0.25,0.25067385444743934,0.198547215496368,Ya,Tidak,Tidak
257,0.9125364431486879,33.2,Tidak,0.13377926421404682,0.496551724137931,0.1826923076923077,0.2,0.23076923076923078,0.6428571428571428,0.683673469387755,0.45438282647585027,0.3764705882352928,0.75,0.5,0.8274932614555256,0.6513317191283292,Tidak,Ya,Tidak
259,0.23032069970845478,12.9,0.2,0.013377926421404682,Tidak,0.1923076923076923,0.13846153846153847,0.13846153846153847,0.9897959183673468,0.8571428571428571,0.43828264758497326,0.3882352941176457,Ya,Ya,0.12129380053908353,0.1840193704600484,Tidak,Ya,Ya
263,0.618075801749271,20.4,Tidak,0.043478260869565216,Tidak,0.31730769230769235,0.36923076923076925,0.23076923076923078,0.8673469387755101,0.9183673469387754,0.5187835420393583,0.44901960784313744,Ya,Ya,0.45552560646900264,0.3486682808716706,Tidak,Ya,Ya
265,0.27988338192419826,22.5,Tidak,0.056856187290969896,0.696551724137931,0.23076923076923078,Tidak,0.23076923076923078,0.6122448979591836,0.31632653061224486,0.6404293381037576,0.5431372549019606,0.25,0.625,0.3773584905660377,0.397094430992736,Tidak,Tidak,Tidak
266,0.5889212827988337,30.5,Tidak,0.08695652173913043,0.6275862068965516,0.14423076923076922,0.16923076923076924,0.16923076923076924,0.2959183673469387,0.16326530612244897,0.6207513416815758,0.5588235294117645,Tidak,Tidak,0.5633423180592992,0.6004842615012106,Tidak,Tidak,Tidak
269,0.3440233236151603,16.2,0.4,0.06688963210702341,0.38620689655172413,0.3076923076923077,0.3076923076923077,0.4307692307692308,0.7346938775510203,0.5408163265306122,0.5563506261180677,0.5705882352941174,0.875,0.875,0.28571428571428564,0.25181598062953986,Tidak,Tidak,Tidak
270,0.5131195335276967,19.8,Tidak,0.09364548494983277,0.2275862068965517,0.33653846153846156,0.26153846153846155,0.4,0.846938775510204,0.4999999999999999,0.6457960644007166,0.6490196078431403,0.875,0.875,0.34231805929919135,0.30750605326876507,Tidak,Tidak,Tidak
271,0.6734693877551019,26.6,Tidak,0.2709030100334448,0.7517241379310345,0.44230769230769235,0.3384615384615385,0.5692307692307692,0.6530612244897959,0.18367346938775508,0.5044722719141355,0.48627450980391984,0.875,0.125,0.4824797843665768,0.506053268765133,Tidak,Tidak,Tidak
272,0.553935860058309,39.5,Tidak,0.16053511705685616,0.9034482758620689,0.1923076923076923,0.13846153846153847,0.2923076923076923,0.4693877551020408,0.19387755102040816,0.5241502683363173,0.45686274509803937,Tidak,Tidak,0.6549865229110512,0.8087167070217917,Tidak,Tidak,Tidak
273,0.6705539358600582,39.3,Tidak,0.16387959866220736,0.8344827586206897,0.1923076923076923,0.23076923076923078,0.1076923076923077,0.26530612244897955,0.10204081632653061,0.5563506261180677,0.48431372549019613,Tidak,Tidak,0.7897574123989218,0.8305084745762711,Tidak,Tidak,Tidak
278,0.40816326530612246,14.9,Tidak,0.026755852842809364,0.19999999999999998,0.14423076923076922,0.09230769230769231,0.2,0.7653061224489796,0.6224489795918366,0.8246869409660107,0.7941176470588225,0.875,0.625,0.2749326145552561,0.22276029055690066,Tidak,Tidak,Tidak
279,0.47813411078717194,20.7,0.6,0.06020066889632107,0.33793103448275863,0.2692307692307692,0.2,0.36923076923076925,0.9795918367346937,0.7755102040816325,0.5992844364937397,0.6313725490196092,0.625,0.875,0.431266846361186,0.3220338983050847,Tidak,Tidak,Tidak
281,0.3061224489795918,17.4,Tidak,0.06354515050167224,0.6,0.08653846153846154,0.06153846153846154,0.13846153846153847,0.7040816326530611,0.4183673469387755,0.8568872987477647,0.852941176470587,0.25,0.5,0.25876010781671155,0.2808716707021791,Tidak,Tidak,Tidak
288,0.877551020408163,31.7,17.0,0.11705685618729096,0.16551724137931034,0.25,0.2,0.2923076923076923,0.836734693877551,0.7244897959183673,0.30590339892665597,0.22156862745098138,0.875,Ya,0.7439353099730458,0.6029055690072638,Ya,Ya,Tidak
291,0.40816326530612246,11.2,0.2,0.07357859531772576,0.0896551724137931,0.625,0.5384615384615385,0.13846153846153847,0.673469387755102,0.8061224489795917,0.23971377459749732,0.19607843137254832,0.875,Ya,0.23989218328840967,0.10411622276029055,Tidak,Ya,Ya
296,0.2594752186588921,25.0,Tidak,0.11705685618729096,0.7586206896551724,0.1826923076923077,0.16923076923076924,0.26153846153846155,0.4183673469387755,0.21428571428571427,0.7173524150268342,0.654901960784315,Tidak,Tidak,0.36118598382749323,0.4309927360774818,Tidak,Tidak,Tidak
297,0.693877551020408,28.2,Tidak,0.16053511705685616,0.8482758620689655,0.1826923076923077,0.2,0.2923076923076923,0.5306122448979591,0.36734693877551017,0.5116279069767451,0.4882352941176471,0.75,0.625,0.6253369272237197,0.5496368038740919,Tidak,Tidak,Tidak
301,0.23615160349854225,14.4,0.4,0.016722408026755852,0.4413793103448276,0.125,0.13846153846153847,0.26153846153846155,0.836734693877551,0.520408163265306,0.7620751341681604,0.7607843137254946,0.875,0.625,0.2668463611859838,0.20581113801452783,Tidak,Tidak,Tidak
302,0.40816326530612246,21.5,Tidak,0.16722408026755853,0.7931034482758621,0.3942307692307692,0.5384615384615385,0.4307692307692308,0.6530612244897959,0.2755102040816326,0.5724508050089447,0.5725490196078411,0.625,0.125,0.3396226415094339,0.3728813559322033,Tidak,Tidak,Tidak
306,0.46647230320699706,16.8,3.2,0.04013377926421404,0.696551724137931,0.2884615384615385,0.1076923076923077,0.4307692307692308,0.673469387755102,0.7755102040816325,0.8461538461538503,0.8333333333333321,0.75,0.375,0.4204851752021563,0.2687651331719128,Ya,Ya,Tidak
310,0.7638483965014576,29.3,Tidak,0.16053511705685616,0.8068965517241379,0.23076923076923078,0.26153846153846155,0.4307692307692308,0.5306122448979591,0.4999999999999999,0.5062611806797861,0.44313725490196276,0.375,0.25,0.7088948787061994,0.5569007263922517,Tidak,Tidak,Tidak
311,0.4169096209912536,19.2,Tidak,0.056856187290969896,0.496551724137931,0.1826923076923077,0.13846153846153847,0.2,0.5918367346938774,0.4081632653061224,0.7692307692307736,0.7176470588235304,0.625,0.75,0.2964959568733153,0.33656174334140426,Tidak,Tidak,Tidak
315,0.4723032069970845,25.7,Tidak,0.1003344481605351,0.8137931034482759,0.21153846153846156,0.13846153846153847,0.3076923076923077,0.6326530612244897,0.5612244897959183,0.6636851520572478,0.62156862745098,0.75,0.125,0.4258760107816711,0.4769975786924938,Tidak,Tidak,Tidak
316,0.7259475218658891,27.3,Tidak,0.12374581939799331,0.5241379310344827,0.2692307692307692,0.09230769230769231,0.36923076923076925,0.7755102040816325,0.5408163265306122,0.6529516994633298,0.6235294117647072,0.875,0.375,0.5660377358490567,0.5036319612590798,Tidak,Tidak,Tidak
318,0.553935860058309,27.7,Tidak,0.08361204013377926,0.6827586206896552,0.1634615384615385,0.13846153846153847,0.16923076923076924,0.6122448979591836,0.36734693877551017,0.704830053667262,0.6568627450980387,0.125,0.625,0.5013477088948787,0.5278450363196125,Tidak,Tidak,Tidak
319,0.271137026239067,11.4,1.8,0.01003344481605351,0.09655172413793103,0.1826923076923077,0.1076923076923077,0.2,0.9897959183673468,0.7346938775510203,0.6833631484794296,0.7078431372549048,Ya,0.875,0.14555256064690025,0.15254237288135591,Ya,Tidak,Tidak
320,0.6413994169096209,36.9,Tidak,0.2006688963210702,0.9172413793103449,0.31730769230769235,0.26153846153846155,0.5384615384615385,0.23469387755102042,0.22448979591836735,0.5259391771019679,0.49607843137254903,0.125,0.125,0.7897574123989218,0.7167070217917674,Tidak,Tidak,Tidak
324,0.5510204081632653,28.1,Tidak,0.11036789297658862,0.21379310344827587,0.33653846153846156,0.1076923076923077,0.47692307692307695,0.8061224489795917,0.5918367346938774,0.5527728085867629,0.5803921568627466,0.875,0.75,0.5094339622641509,0.5181598062953994,Tidak,Ya,Tidak
329,0.32069970845481044,28.0,Tidak,0.13377926421404682,0.7999999999999999,0.14423076923076922,0.23076923076923078,0.13846153846153847,0.19387755102040816,0.061224489795918366,0.6511627906976756,0.5607843137254918,Tidak,Tidak,0.4851752021563342,0.5423728813559321,Tidak,Tidak,Tidak
333,0.44897959183673464,30.2,Tidak,0.13377926421404682,0.7793103448275862,0.4134615384615385,0.3384615384615385,0.3384615384615385,0.3061224489795918,0.14285714285714285,0.5277280858676221,0.4470588235294102,0.125,0.125,0.5768194070080862,0.6029055690072638,Tidak,Tidak,Tidak
338,0.6763848396501456,24.5,Ya,0.12374581939799331,0.6068965517241379,0.3942307692307692,0.4307692307692308,0.46153846153846156,0.673469387755102,0.5918367346938774,0.7227191413237932,0.7215686274509814,0.875,0.75,0.522911051212938,0.4503631961259079,Tidak,Tidak,Tidak
341,0.6064139941690961,26.4,Tidak,0.07357859531772576,0.7517241379310345,0.25,0.26153846153846155,0.36923076923076925,0.43877551020408156,0.43877551020408156,0.5581395348837219,0.5313725490196077,0.25,0.125,0.6037735849056604,0.49878934624697324,Tidak,Tidak,Tidak
342,0.8367346938775508,34.1,Tidak,0.26421404682274247,0.5517241379310345,0.3076923076923077,0.36923076923076925,0.13846153846153847,0.43877551020408156,0.2755102040816326,0.46511627906976827,0.40980392156862777,0.625,0.875,0.6981132075471698,0.6828087167070217,Tidak,Tidak,Tidak
345,0.7405247813411077,25.6,0.6,0.12709030100334448,0.24137931034482757,0.33653846153846156,0.3076923076923077,0.2923076923076923,0.836734693877551,0.7755102040816325,0.6207513416815758,0.5784313725490193,0.875,0.875,0.5795148247978437,0.4576271186440677,Tidak,Ya,Ya
346,0.4139941690962099,16.6,Tidak,0.0033444816053511705,0.503448275862069,0.1826923076923077,0.16923076923076924,0.3384615384615385,0.7857142857142856,0.520408163265306,0.7620751341681604,0.7411764705882398,0.875,0.5,0.3018867924528302,0.2760290556900726,Tidak,Tidak,Tidak
359,0.8804664723032068,34.2,Tidak,0.12040133779264214,0.6068965517241379,0.21153846153846156,0.23076923076923078,0.23076923076923078,0.7448979591836734,0.4081632653061224,0.44722719141324063,0.3705882352941181,0.875,0.875,0.7412398921832885,0.6997578692493946,Tidak,Tidak,Tidak
362,0.3265306122448979,20.1,Tidak,0.06688963210702341,0.7241379310344828,0.125,0.16923076923076924,0.26153846153846155,0.43877551020408156,0.43877551020408156,0.5438282647584991,0.49019607843137436,Tidak,Tidak,0.45013477088948783,0.360774818401937,Tidak,Tidak,Tidak
363,0.5276967930029154,19.1,Tidak,0.05351170568561873,0.5793103448275863,0.25,0.26153846153846155,0.3076923076923077,0.7040816326530611,0.6632653061224489,0.6994633273703066,0.6745098039215698,0.375,0.25,0.41778975741239893,0.30266343825665853,Tidak,Ya,Tidak
364,0.8862973760932943,42.8,Tidak,0.2775919732441472,0.4482758620689655,0.5865384615384615,0.2923076923076923,0.676923076923077,0.14285714285714285,0.07142857142857142,0.44722719141324063,0.3882352941176457,0.25,0.625,0.8544474393530996,0.8644067796610168,Tidak,Tidak,Tidak
366,0.5422740524781341,20.6,Ya,0.05351170568561873,0.16551724137931034,0.1634615384615385,0.13846153846153847,0.13846153846153847,0.9285714285714285,0.8163265306122448,0.7298747763864064,0.7058823529411775,0.625,Ya,0.43396226415094336,0.32687651331719125,Tidak,Tidak,Ya
370,0.49271137026239054,30.3,Tidak,0.11371237458193979,0.7379310344827585,0.25,0.4,0.3076923076923077,0.8265306122448979,0.39795918367346933,0.5724508050089447,0.5509803921568626,0.875,0.375,0.46630727762803226,0.5665859564164648,Tidak,Tidak,Tidak
373,0.4402332361516035,22.5,Tidak,0.09698996655518394,0.6206896551724138,0.3557692307692308,0.36923076923076925,0.46153846153846156,0.4693877551020408,0.346938775510204,0.6583184257602888,0.6254901960784309,0.125,0.75,0.4366576819407008,0.4188861985472154,Tidak,Tidak,Tidak
376,0.41982507288629733,22.4,Tidak,0.07692307692307691,0.6137931034482759,0.1826923076923077,0.06153846153846154,0.2923076923076923,0.7448979591836734,0.510204081632653,0.5277280858676221,0.4980392156862763,0.875,0.125,0.45013477088948783,0.38740920096852294,Tidak,Tidak,Tidak
377,0.8279883381924197,40.4,0.2,0.17725752508361203,0.6,0.33653846153846156,0.16923076923076924,0.3076923076923077,0.520408163265306,0.836734693877551,0.43828264758497326,0.42156862745098067,0.375,Ya,0.8032345013477088,0.5375302663438256,Tidak,Ya,Ya
382,0.39650145772594747,18.9,Tidak,0.08026755852842808,0.593103448275862,0.23076923076923078,0.13846153846153847,0.3384615384615385,0.7448979591836734,0.4285714285714285,0.6279069767441889,0.617647058823529,0.625,0.75,0.3773584905660377,0.31719128329297813,Tidak,Tidak,Tidak
385,0.5772594752186588,19.2,0.2,0.05351170568561873,0.2689655172413793,0.3076923076923077,0.23076923076923078,0.36923076923076925,0.8979591836734693,0.836734693877551,0.44186046511628163,0.4411764705882355,0.875,0.875,0.41239892183288407,0.29782082324455206,Tidak,Tidak,Ya
390,0.6034985422740524,23.3,Tidak,0.08361204013377926,0.5862068965517241,0.125,0.2,0.23076923076923078,0.7346938775510203,0.693877551020408,0.7602862254025062,0.7156862745098067,0.875,0.875,0.5363881401617251,0.397094430992736,Tidak,Tidak,Tidak
391,0.46647230320699706,15.2,9.0,0.10367892976588629,0.18620689655172415,0.375,0.4307692307692308,0.46153846153846156,0.7653061224489796,0.9081632653061223,0.6010733452593939,0.6313725490196092,0.75,0.875,0.3719676549865229,0.21791767554479413,Ya,Ya,Ya
395,0.41982507288629733,16.1,1.8,0.08361204013377926,0.3724137931034483,0.6442307692307692,0.2923076923076923,0.3384615384615385,0.8877551020408162,0.6224489795918366,0.25939177101967914,0.2588235294117638,0.375,0.5,0.2938005390835579,0.23970944309927356,Ya,Ya,Ya
397,0.43440233236151593,26.6,Tidak,0.13377926421404682,0.896551724137931,0.2692307692307692,0.26153846153846155,0.2,0.4693877551020408,0.14285714285714285,0.6905187835420392,0.650980392156864,0.5,0.25,0.36657681940700804,0.49394673123486676,Tidak,Tidak,Tidak
400,0.4169096209912536,21.6,Tidak,0.13377926421404682,0.8137931034482759,0.43269230769230776,0.4307692307692308,0.47692307692307695,0.6326530612244897,0.17346938775510204,0.6404293381037576,0.643137254901962,0.75,0.25,0.3584905660377358,0.3704600484261501,Tidak,Tidak,Tidak
402,0.2973760932944606,19.2,0.8,0.03678929765886288,0.5793103448275863,0.3557692307692308,0.06153846153846154,0.2923076923076923,0.5612244897959183,0.43877551020408156,0.5617173524150267,0.4882352941176471,0.75,0.5,0.2964959568733153,0.32929782082324444,Tidak,Tidak,Tidak
404,0.5422740524781341,19.2,19.8,0.06354515050167224,0.20689655172413793,0.2692307692307692,0.26153846153846155,0.3076923076923077,0.846938775510204,0.7755102040816325,0.7012522361359608,0.6705882352941188,0.875,0.875,0.40970350404312667,0.3123486682808716,Ya,Tidak,Ya
408,0.25655976676384834,21.9,Tidak,0.05351170568561873,0.6413793103448276,0.21153846153846156,0.3076923076923077,0.16923076923076924,0.5510204081632653,0.22448979591836735,0.8872987477638645,0.8607843137254925,Tidak,0.125,0.3099730458221024,0.3922518159806294,Tidak,Tidak,Tidak
412,0.19533527696793002,11.2,6.8,0.016722408026755852,0.3724137931034483,0.21153846153846156,0.09230769230769231,0.2,0.9693877551020407,0.8265306122448979,0.6833631484794296,0.768627450980393,0.625,0.875,0.14824797843665766,0.10895883777239711,Ya,Tidak,Tidak
414,0.6355685131195334,21.9,0.2,0.016722408026755852,0.06206896551724138,0.038461538461538464,0.09230769230769231,0.06153846153846154,0.8265306122448979,0.7755102040816325,0.6082289803220036,0.5588235294117645,0.75,Ya,0.49865229110512127,0.3898305084745761,Tidak,Tidak,Ya
415,0.6034985422740524,28.2,Tidak,0.13377926421404682,0.9103448275862068,0.23076923076923078,0.26153846153846155,0.16923076923076924,0.44897959183673464,0.2755102040816326,0.6422182468694118,0.5921568627450995,0.125,0.125,0.5579514824797844,0.5496368038740919,Tidak,Tidak,Tidak
422,0.521865889212828,18.6,0.4,0.013377926421404682,Tidak,0.2692307692307692,0.16923076923076924,0.2,0.683673469387755,0.9081632653061223,0.5384615384615401,0.5392156862745097,Ya,0.875,0.4258760107816711,0.2760290556900726,Tidak,Ya,Ya
433,0.6822157434402331,23.8,Tidak,0.14381270903010032,0.6689655172413792,0.3557692307692308,0.4,0.4307692307692308,0.6020408163265305,0.6224489795918366,0.6565295169946346,0.6627450980392169,0.5,0.75,0.5876010781671158,0.4213075060532687,Tidak,Tidak,Tidak
437,0.38483965014577254,22.6,1.8,0.04013377926421404,0.16551724137931034,0.44230769230769235,0.2,0.6000000000000001,0.6530612244897959,0.4285714285714285,0.7889087656529519,0.8000000000000043,0.25,0.25,0.42318059299191374,0.3995157384987893,Ya,Tidak,Tidak
439,0.7755102040816325,33.2,Tidak,0.12374581939799331,0.8206896551724138,0.125,0.06153846153846154,0.13846153846153847,0.6020408163265305,0.5306122448979591,0.48121645796064527,0.42156862745098067,0.125,0.125,0.7358490566037735,0.6634382566585956,Tidak,Ya,Tidak
445,0.3790087463556851,21.5,Tidak,0.07357859531772576,0.7379310344827585,0.1826923076923077,0.2,0.2,0.5918367346938774,0.24489795918367344,0.7423971377459786,0.6745098039215698,0.125,Tidak,0.3584905660377358,0.3801452784503631,Tidak,Tidak,Tidak
450,0.3702623906705539,16.8,Tidak,0.06354515050167224,0.2896551724137931,0.3942307692307692,0.4307692307692308,0.5692307692307692,0.8163265306122448,0.3571428571428571,0.6386404293381069,0.5980392156862742,0.875,Ya,0.24797843665768193,0.27360774818401934,Tidak,Tidak,Tidak
451,0.7551020408163264,32.0,Tidak,0.0903010033444816,0.6758620689655173,0.3076923076923077,0.23076923076923078,0.26153846153846155,0.6428571428571428,0.6224489795918366,0.5169946332737041,0.44901960784313744,0.125,0.625,0.6954177897574123,0.5835351089588376,Tidak,Tidak,Tidak
456,0.16326530612244897,15.4,4.6,0.05016722408026755,0.16551724137931034,0.1634615384615385,0.09230769230769231,0.16923076923076924,0.6632653061224489,0.3775510204081632,0.6028622540250481,0.5568627450980408,0.875,0.875,0.17520215633423178,0.23486682808716702,Ya,Tidak,Tidak
457,0.49271137026239054,26.9,Tidak,0.08695652173913043,0.6827586206896552,0.23076923076923078,0.13846153846153847,0.3076923076923077,0.673469387755102,0.4183673469387755,0.6440071556350624,0.5960784313725505,0.125,0.125,0.5741239892183289,0.49636803874092006,Tidak,Tidak,Tidak
